x,y,area_m2,posterior_mass
1128.9022559868092,-22.9707572309343,87.26445529069943,0.0034723161992183784
1129.0167891079286,-16.402718442164296,87.2644552906996,0.003472316199218385
1129.0931092055853,-9.834124482319137,87.26445529069998,0.0034723161992184005
1129.131213696628,-3.265197673898823,87.26445529069984,0.003472316199218395
1141.7591578017823,-36.52703638610831,87.26445529070108,0.003472316199218444
1141.9523401340214,-29.883970181680667,87.26445529070085,0.0034723161992184347
1142.1068716224577,-23.239892515895907,87.26445529070065,0.003472316199218427
1142.2227470367743,-16.59502826609704,87.26445529069983,0.003472316199218394
1142.2999624550189,-9.949602336249995,87.26445529069983,0.003472316199218394
1142.3385152637366,-3.3038396493315028,87.26445529070045,0.003472316199218419
1154.808842661881,-36.944954811258725,87.26445529069917,0.003472316199218368
1155.0042354895727,-30.225961973554732,87.26445529069903,0.0034723161992183623
1155.160535715298,-23.505946099342147,87.26445529069854,0.003472316199218343
1155.2777380488744,-16.785134636190165,87.26445529069936,0.0034723161992183753
1155.3558385234392,-10.063755058595717,87.2644552907003,0.0034723161992184126
1155.394834495581,-3.342034860284304,87.26445529069954,0.0034723161992183827
1167.7126826485842,-37.358197783589674,87.26445529069935,0.003472316199218375
1167.9102612393535,-30.56412687802561,87.26445529069949,0.0034723161992183805
1168.0683104071368,-23.769021490327383,87.26445529070003,0.003472316199218402
1168.1868248025569,-16.97311160956523,87.26445529069989,0.003472316199218396
1168.2658004143423,-10.176627252038488,87.26445529069954,0.0034723161992183827
1168.3052345694614,-3.379798453490407,87.26445529069954,0.0034723161992183827
1180.475461648277,-37.76691881576318,87.26445529069981,0.0034723161992183935
1180.6752020818858,-30.898590573791573,87.26445529069915,0.003472316199218367
1180.8349810466893,-24.0292165293324,87.26445529069917,0.003472316199218368
1180.954793134763,-17.15902918517398,87.26445529069983,0.003472316199218394
1181.034634290913,-10.288261071631819,87.26445529069969,0.0034723161992183883
1181.0745018128127,-3.417144738678297,87.26445529069966,0.0034723161992183875
1193.0926459021487,-38.171145481921364,87.1332603598187,0.0034670958574167256
1193.316078025991,-30.4992532911825,87.19242855786575,0.0034694502030878575
1193.4530504329937,-24.286433606230595,87.0958284908029,0.003465606416100469
1193.5928842955639,-16.881537834768757,87.20939570511294,0.003470125338227871
1193.6554754987587,-10.398613074362155,87.10622618745658,0.003466020148019208
1193.7000791630203,-3.4540872519288492,87.16445392471125,0.003468337072070813
4.999010993303932,-0.07271918059670172,0.00011936686275343875,4.749694360755577e-09
1199.872791349448,-17.207814655521105,0.003463923939512007,1.3783205507855614e-07
1199.5332993246138,-33.365941679797544,0.0013622204716374074,5.420374417987795e-08
